source_ip_hash,dest_ip_hash,dest_port,protocol_numeric,bytes_in,bytes_out,total_bytes,bytes_ratio,hour_of_day,day_of_week,is_weekend,is_business_hours,source_is_private,dest_is_private,source_is_internal,dest_is_internal,is_external_connection,ip_geolocation_risk,is_well_known_port,is_high_risk_port,is_high_port,is_web_port,is_ssh_port,is_database_port,port_category,is_high_volume,is_low_volume,is_upload_heavy,is_download_heavy,traffic_symmetry,has_failed_attempts,suspicious_user_agent,potential_sql_injection,potential_xss,potential_dos,repeated_connections,label
5606,4777,443,2,684,472,1156,0.6900584795321637,19,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8166089965397924,False,False,False,False,False,False,normal
827,8396,22,0,88,62,150,0.7045454545454546,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8266666666666667,True,False,False,False,False,True,brute_force
696,3273,443,1,3030,1950,4980,0.6435643564356436,15,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7831325301204819,False,False,False,False,False,False,normal
4555,3868,80,1,4154,1273,5427,0.3064516129032258,16,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4691358024691358,False,False,False,False,False,False,normal
827,8396,22,0,133,60,193,0.45112781954887216,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.6217616580310881,True,False,False,False,False,True,brute_force
5187,6293,443,1,597,1927,2524,3.2278056951423784,14,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.47305863708399365,False,False,False,False,False,False,normal
4464,2181,880,1,39,23,62,0.5897435897435898,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7419354838709677,True,False,False,False,False,False,port_scan
4464,2181,530,1,2,18,20,9.0,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.19999999999999996,True,False,False,False,False,False,port_scan
8272,3944,443,1,2972,1813,4785,0.6100269179004038,14,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7577847439916405,False,False,False,False,False,False,normal
4766,2181,53,2,674,396,1070,0.5875370919881305,4,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7401869158878505,False,False,False,False,False,False,normal
5824,4834,443,1,29,0,29,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
5824,4834,443,1,89,0,89,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
5426,2541,53,1,665,327,992,0.4917293233082707,2,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.6592741935483871,False,False,False,False,False,False,normal
2519,9807,443,1,966,494,1460,0.5113871635610766,8,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6767123287671233,False,False,False,False,False,False,normal
4464,2181,50,1,1,32,33,32.0,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.06060606060606055,True,False,False,False,False,False,port_scan
6861,2,80,2,1927,1469,3396,0.7623248572911261,17,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8651354534746761,False,False,False,False,False,False,normal
778,696,443,1,235,464,699,1.974468085106383,16,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6723891273247496,False,False,False,False,False,False,normal
6748,8812,443,2,553,484,1037,0.8752260397830018,3,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9334619093539055,False,False,False,False,False,False,normal
8665,3783,53,1,3758,1653,5411,0.4398616285258116,12,1,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.6109776381445204,False,False,False,False,False,False,normal
4464,2181,510,1,41,23,64,0.5609756097560976,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.71875,True,False,False,False,False,False,port_scan
7596,2519,80,2,1385,1085,2470,0.7833935018050542,17,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8785425101214575,False,False,False,False,False,False,normal
5824,4834,443,1,40,0,40,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
7421,9345,80,1,3695,529,4224,0.14316644113667118,14,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.25047348484848486,False,False,False,False,False,False,normal
6748,3296,22,1,694,360,1054,0.5187319884726225,2,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.683111954459203,False,False,False,False,False,False,normal
9136,8213,53,2,631,406,1037,0.6434231378763867,16,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7830279652844745,False,False,False,False,False,False,normal
9136,3296,53,1,854,36,890,0.04215456674473068,8,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.08089887640449434,False,False,False,False,False,False,normal
5824,4834,443,1,18,0,18,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
8812,7586,443,1,374,305,679,0.8155080213903744,23,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.898379970544919,False,False,False,False,False,False,normal
9557,6293,443,2,1052,578,1630,0.5494296577946768,9,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7092024539877301,False,False,False,False,False,False,normal
8894,6108,443,2,961,74,1035,0.07700312174817898,6,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.14299516908212562,False,False,False,False,False,False,normal
827,8396,22,0,140,70,210,0.5,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.6666666666666667,True,False,False,False,False,True,brute_force
7596,7029,80,1,2401,169,2570,0.07038733860891296,17,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.13151750972762644,False,False,False,False,False,False,normal
5187,7373,53,1,572,560,1132,0.9790209790209791,9,2,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9893992932862191,False,False,False,False,False,False,normal
4012,9136,80,4,580,388,968,0.6689655172413793,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8016528925619835,False,True,True,False,False,False,sql_injection
7819,1388,22,1,900,104,1004,0.11555555555555555,4,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.2071713147410359,False,False,False,False,False,False,normal
4012,9136,80,4,415,285,700,0.6867469879518072,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8142857142857143,False,True,True,False,False,False,sql_injection
4464,2181,380,1,0,31,31,1000.0,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.0,True,False,False,False,False,False,port_scan
4844,8252,80,1,2137,1217,3354,0.5694899391670566,10,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7257006559332141,False,False,False,False,False,False,normal
2180,9097,443,2,3192,819,4011,0.2565789473684211,17,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4083769633507853,False,False,False,False,False,False,normal
9345,6293,443,1,213,312,525,1.4647887323943662,7,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8114285714285714,False,False,False,False,False,False,normal
9718,4441,443,1,149,408,557,2.738255033557047,13,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.5350089766606823,False,False,False,False,False,False,normal
5824,4834,443,1,66,0,66,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,False,True,dos_attack
5824,4834,443,1,24,0,24,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4777,8687,443,1,556,157,713,0.2823741007194245,6,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4403927068723703,False,False,False,False,False,False,normal
5824,4834,443,1,52,0,52,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
827,8396,22,0,57,92,149,1.6140350877192982,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7651006711409396,False,False,False,False,False,True,brute_force
4441,9557,53,2,868,335,1203,0.3859447004608295,2,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5569409808811305,False,False,False,False,False,False,normal
7841,7129,443,1,4001,968,4969,0.2419395151212197,10,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3896156168243107,False,False,False,False,False,False,normal
692,9535,443,1,52,26,78,0.5,2,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,True,False,False,0.6666666666666667,False,False,False,False,False,False,normal
7029,9336,53,2,782,235,1017,0.30051150895140666,2,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.46214355948869223,False,False,False,False,False,False,normal
827,8396,22,0,101,31,132,0.3069306930693069,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.4696969696969697,False,False,False,False,False,True,brute_force
4012,9136,80,4,634,209,843,0.32965299684542587,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.49584816132858833,False,True,True,False,False,False,sql_injection
4464,2181,210,1,28,2,30,0.07142857142857142,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.1333333333333333,True,False,False,False,False,False,port_scan
4464,2181,410,1,7,2,9,0.2857142857142857,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.4444444444444444,False,False,False,False,False,False,port_scan
5606,1025,443,1,293,279,572,0.9522184300341296,19,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9755244755244755,False,False,False,False,False,False,normal
8665,5174,22,1,540,434,974,0.8037037037037037,12,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.891170431211499,False,False,False,False,False,False,normal
5505,4441,443,2,812,437,1249,0.5381773399014779,18,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.699759807846277,False,False,False,False,False,False,normal
4770,8687,53,1,258,117,375,0.45348837209302323,19,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.624,False,False,False,False,False,False,normal
529,3868,53,1,904,454,1358,0.5022123893805309,23,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.6686303387334316,False,False,False,False,False,False,normal
4343,8128,443,2,247,46,293,0.1862348178137652,1,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.31399317406143346,False,False,False,False,False,False,normal
9136,8894,443,1,596,132,728,0.2214765100671141,19,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3626373626373627,False,False,False,False,False,False,normal
5824,4834,443,1,18,0,18,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4844,3558,53,1,697,157,854,0.22525107604017217,19,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3676814988290398,False,False,False,False,False,False,normal
7819,7748,22,1,384,13068,13452,34.03125,2,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.05709188224799289,False,False,False,False,False,False,data_exfiltration
4441,8812,80,2,1040,1165,2205,1.1201923076923077,11,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9433106575963719,False,False,False,False,False,False,normal
4464,2181,160,1,21,46,67,2.1904761904761907,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.6268656716417911,False,False,False,False,False,False,port_scan
4012,9136,80,4,864,332,1196,0.38425925925925924,1,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.5551839464882944,True,True,True,False,False,False,sql_injection
8396,3868,22,1,204,1430,1634,7.009803921568627,12,4,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.24969400244798046,False,False,False,False,False,False,normal
7819,7748,443,1,460,5492,5952,11.939130434782609,8,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,False,False,True,False,0.15456989247311825,False,False,False,False,False,False,data_exfiltration
3043,1959,443,2,150,141,291,0.94,0,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9690721649484536,False,False,False,False,False,False,normal
47,1677,443,1,656,301,957,0.45884146341463417,4,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6290491118077325,False,False,False,False,False,False,normal
9718,5606,22,2,915,107,1022,0.11693989071038251,5,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.2093933463796478,False,False,False,False,False,False,normal
7841,9807,443,1,487,227,714,0.46611909650924027,15,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6358543417366946,False,False,False,False,False,False,normal
3868,6108,443,1,358,446,804,1.2458100558659218,2,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8905472636815921,False,False,False,False,False,False,normal
8396,8311,443,1,655,203,858,0.3099236641221374,18,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.47319347319347316,False,False,False,False,False,False,normal
8716,2180,22,1,343,278,621,0.8104956268221575,19,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.895330112721417,False,False,False,False,False,False,normal
4464,2181,420,1,16,1,17,0.0625,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.11764705882352944,False,False,False,False,False,False,port_scan
8213,8730,80,2,3859,614,4473,0.1591085773516455,12,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.274536105522021,False,False,False,False,False,False,normal
8272,7841,53,2,118,307,425,2.6016949152542375,20,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.5552941176470588,False,False,False,False,False,False,normal
553,9535,53,1,471,405,876,0.8598726114649682,19,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9246575342465754,False,False,False,False,False,False,normal
1677,8252,22,1,607,375,982,0.6177924217462932,23,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7637474541751528,False,False,False,False,False,False,normal
9417,7596,80,1,4306,1264,5570,0.29354389224338134,9,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.45385996409335727,False,False,False,False,False,False,normal
4464,2181,100,1,17,1,18,0.058823529411764705,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.11111111111111116,True,False,False,False,False,False,port_scan
827,8396,22,0,94,44,138,0.46808510638297873,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.6376811594202898,False,False,False,False,False,True,brute_force
4464,2181,280,1,17,50,67,2.9411764705882355,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.5074626865671642,False,False,False,False,False,False,port_scan
4055,1920,22,1,1322,1711,3033,1.294251134644478,17,0,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8717441477085394,False,False,False,False,False,False,normal
7747,8838,443,1,636,378,1014,0.5943396226415094,0,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7455621301775148,False,False,False,False,False,False,normal
4464,2181,310,1,30,40,70,1.3333333333333333,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.8571428571428572,False,False,False,False,False,False,port_scan
5824,4834,443,1,1,0,1,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
696,5505,22,1,960,119,1079,0.12395833333333334,22,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.22057460611677482,False,False,False,False,False,False,normal
7819,7748,443,1,416,4267,4683,10.257211538461538,7,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,False,False,True,False,0.17766389066837496,False,False,False,False,False,False,data_exfiltration
7819,7748,443,1,234,5413,5647,23.132478632478634,7,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,False,False,True,False,0.08287586329024266,False,False,False,False,False,False,data_exfiltration
4844,8645,22,1,4806,168,4974,0.03495630461922597,12,0,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.06755126658624844,False,False,False,False,False,False,normal
2032,8213,22,1,54,39,93,0.7222222222222222,20,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,True,False,False,0.8387096774193549,False,False,False,False,False,False,normal
7819,7748,443,1,490,35374,35864,72.19183673469388,4,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,True,False,True,False,0.027325451706446624,False,False,False,False,False,False,data_exfiltration
4464,2181,590,1,12,2,14,0.16666666666666666,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.2857142857142857,False,False,False,False,False,False,port_scan
2947,9557,22,1,440,124,564,0.2818181818181818,1,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.43971631205673756,False,False,False,False,False,False,normal
827,8396,22,0,199,83,282,0.41708542713567837,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5886524822695036,True,False,False,False,False,True,brute_force
8730,8272,22,1,313,116,429,0.3706070287539936,16,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5407925407925408,False,False,False,False,False,False,normal
8213,670,22,2,89,299,388,3.359550561797753,22,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.4587628865979382,False,False,False,False,False,False,normal
4844,6748,443,1,4950,1464,6414,0.2957575757575758,11,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.45650140318054255,False,False,False,False,False,False,normal
827,8396,22,0,161,98,259,0.6086956521739131,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7567567567567568,True,False,False,False,False,True,brute_force
4464,2181,70,1,43,19,62,0.4418604651162791,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.6129032258064516,False,False,False,False,False,False,port_scan
4343,8716,53,2,500,391,891,0.782,23,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.877665544332211,False,False,False,False,False,False,normal
4012,9136,80,4,453,439,892,0.9690949227373068,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.984304932735426,True,False,True,False,False,False,sql_injection
3558,9097,80,2,285,650,935,2.280701754385965,13,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.6096256684491979,False,False,False,False,False,False,normal
3273,7314,80,1,204,1120,1324,5.490196078431373,13,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.3081570996978852,False,False,False,False,False,False,normal
6293,9807,53,1,378,225,603,0.5952380952380952,13,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7462686567164178,False,False,False,False,False,False,normal
4464,2181,440,1,15,22,37,1.4666666666666666,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.8108108108108107,True,False,False,False,False,False,port_scan
8252,7819,443,1,616,392,1008,0.6363636363636364,14,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7777777777777778,False,False,False,False,False,False,normal
670,8687,443,1,979,1951,2930,1.9928498467824312,16,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.668259385665529,False,False,False,False,False,False,normal
4834,670,53,1,909,375,1284,0.41254125412541254,6,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5841121495327103,False,False,False,False,False,False,normal
3043,7129,443,1,389,204,593,0.5244215938303342,18,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6880269814502529,False,False,False,False,False,False,normal
2519,6938,22,1,577,259,836,0.4488734835355286,0,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6196172248803828,False,False,False,False,False,False,normal
4464,2181,880,1,6,46,52,7.666666666666667,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.23076923076923073,True,False,False,False,False,False,port_scan
827,8396,22,0,174,57,231,0.3275862068965517,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.49350649350649356,True,False,False,False,False,True,brute_force
4464,2181,840,1,36,40,76,1.1111111111111112,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9473684210526316,True,False,False,False,False,False,port_scan
4464,2181,740,1,9,46,55,5.111111111111111,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.32727272727272727,True,False,False,False,False,False,port_scan
4012,9136,80,4,603,290,893,0.48092868988391374,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.6494960806270997,False,True,True,False,False,False,sql_injection
4464,2181,840,1,24,27,51,1.125,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9411764705882353,True,False,False,False,False,False,port_scan
6780,8213,53,1,594,65,659,0.10942760942760943,23,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.19726858877086495,False,False,False,False,False,False,normal
7819,7748,22,1,465,83864,84329,180.352688172043,4,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.011028234652373459,False,False,False,False,False,False,data_exfiltration
5426,8645,443,1,954,170,1124,0.17819706498951782,18,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.302491103202847,False,False,False,False,False,False,normal
6108,6748,53,2,228,193,421,0.8464912280701754,6,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9168646080760094,False,False,False,False,False,False,normal
827,8396,22,0,120,61,181,0.5083333333333333,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.6740331491712708,True,False,False,False,False,True,brute_force
5824,4834,443,1,24,0,24,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4012,9136,80,4,478,483,961,1.0104602510460252,1,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.9947970863683663,False,True,True,False,False,False,sql_injection
7747,8192,22,1,308,185,493,0.6006493506493507,3,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7505070993914807,False,False,False,False,False,False,normal
827,8396,22,0,89,55,144,0.6179775280898876,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7638888888888888,True,False,False,False,False,True,brute_force
4555,6293,22,1,935,438,1373,0.46844919786096256,3,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6380189366351057,False,False,False,False,False,False,normal
8687,8812,22,2,848,226,1074,0.2665094339622642,1,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.4208566108007449,False,False,False,False,False,False,normal
3087,692,53,1,612,57,669,0.09313725490196079,16,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.17040358744394624,False,False,False,False,False,False,normal
4464,2181,260,1,42,16,58,0.38095238095238093,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.5517241379310345,False,False,False,False,False,False,port_scan
5824,4834,443,1,53,0,53,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
8838,3087,53,2,339,71,410,0.20943952802359883,10,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3463414634146341,False,False,False,False,False,False,normal
3868,5174,22,2,928,283,1211,0.30495689655172414,0,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.467382328654005,False,False,False,False,False,False,normal
827,8396,22,0,89,96,185,1.0786516853932584,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.9621621621621621,True,False,False,False,False,True,brute_force
9336,3296,53,1,634,494,1128,0.7791798107255521,6,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.875886524822695,False,False,False,False,False,False,normal
8812,4766,443,1,779,398,1177,0.5109114249037228,1,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6762956669498725,False,False,False,False,False,False,normal
4834,8730,22,2,209,175,384,0.8373205741626795,1,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.9114583333333334,False,False,False,False,False,False,normal
4464,2181,810,1,8,43,51,5.375,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.3137254901960784,True,False,False,False,False,False,port_scan
553,6293,22,1,526,243,769,0.4619771863117871,14,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6319895968790636,False,False,False,False,False,False,normal
7596,8894,443,2,833,113,946,0.13565426170468187,3,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.2389006342494715,False,False,False,False,False,False,normal
5824,4834,443,1,24,0,24,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
8128,3783,53,2,921,282,1203,0.30618892508143325,2,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4688279301745636,False,False,False,False,False,False,normal
5824,4834,443,1,34,0,34,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
8730,1025,22,1,103,326,429,3.1650485436893203,19,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.48018648018648014,False,False,False,False,False,False,normal
1125,1388,80,2,3645,1767,5412,0.48477366255144033,15,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6529933481152994,False,False,False,False,False,False,normal
6349,8894,53,1,3465,139,3604,0.04011544011544012,17,4,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.07713651498335183,False,False,False,False,False,False,normal
4464,2181,200,1,6,43,49,7.166666666666667,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.24489795918367352,True,False,False,False,False,False,port_scan
