source_ip_hash,dest_ip_hash,dest_port,protocol_numeric,bytes_in,bytes_out,total_bytes,bytes_ratio,hour_of_day,day_of_week,is_weekend,is_business_hours,source_is_private,dest_is_private,source_is_internal,dest_is_internal,is_external_connection,ip_geolocation_risk,is_well_known_port,is_high_risk_port,is_high_port,is_web_port,is_ssh_port,is_database_port,port_category,is_high_volume,is_low_volume,is_upload_heavy,is_download_heavy,traffic_symmetry,has_failed_attempts,suspicious_user_agent,potential_sql_injection,potential_xss,potential_dos,repeated_connections,label
8272,8396,53,1,406,280,686,0.6896551724137931,4,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.8163265306122449,False,False,False,False,False,False,normal
7819,7748,22,1,375,40765,41140,108.70666666666666,2,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.018230432668935315,False,False,False,False,False,False,data_exfiltration
9807,670,53,1,3496,897,4393,0.2565789473684211,12,1,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4083769633507853,False,False,False,False,False,False,normal
8396,1959,22,1,431,418,849,0.9698375870069605,8,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.9846878680800942,False,False,False,False,False,False,normal
4464,2181,660,1,19,31,50,1.631578947368421,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.76,True,False,False,False,False,False,port_scan
3043,9489,53,2,899,160,1059,0.17797552836484984,9,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3021718602455147,False,False,False,False,False,False,normal
9136,1125,443,2,261,354,615,1.3563218390804597,15,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.848780487804878,False,False,False,False,False,False,normal
4464,2181,890,1,47,22,69,0.46808510638297873,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.6376811594202898,True,False,False,False,False,False,port_scan
8396,6780,22,1,1200,455,1655,0.37916666666666665,14,4,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5498489425981873,False,False,False,False,False,False,normal
4464,2181,220,1,29,46,75,1.5862068965517242,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7733333333333333,True,False,False,False,False,False,port_scan
9535,9807,22,1,695,238,933,0.3424460431654676,8,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.510182207931404,False,False,False,False,False,False,normal
3944,6349,443,2,385,496,881,1.2883116883116883,8,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8740068104426788,False,False,False,False,False,False,normal
4464,2181,940,1,36,18,54,0.5,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.6666666666666667,True,False,False,False,False,False,port_scan
7819,7748,443,1,176,37057,37233,210.55113636363637,4,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,True,False,True,False,0.009453978997126189,False,False,False,False,False,False,data_exfiltration
4012,9136,80,4,363,276,639,0.7603305785123967,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.863849765258216,False,True,True,False,False,False,sql_injection
8213,6748,22,1,218,389,607,1.7844036697247707,17,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7182866556836902,False,False,False,False,False,False,normal
4445,4834,443,2,705,273,978,0.3872340425531915,18,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.558282208588957,False,False,False,False,False,False,normal
8665,3273,22,1,213,423,636,1.9859154929577465,2,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.6698113207547169,False,False,False,False,False,False,normal
4464,2181,90,1,15,1,16,0.06666666666666667,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.125,True,False,False,False,False,False,port_scan
827,8396,22,0,57,92,149,1.6140350877192982,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7651006711409396,False,False,False,False,False,True,brute_force
778,7373,22,1,173,377,550,2.179190751445087,4,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.6290909090909091,False,False,False,False,False,False,normal
670,8687,443,1,979,1951,2930,1.9928498467824312,16,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.668259385665529,False,False,False,False,False,False,normal
7819,1388,22,1,900,104,1004,0.11555555555555555,4,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.2071713147410359,False,False,False,False,False,False,normal
3868,1025,80,1,3956,1899,5855,0.4800303336703741,15,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6486763450042698,False,False,False,False,False,False,normal
8730,670,80,2,4412,1028,5440,0.23300090661831369,17,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3779411764705882,False,False,False,False,False,False,normal
5994,28,443,1,537,129,666,0.24022346368715083,5,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3873873873873874,False,False,False,False,False,False,normal
3087,7421,53,1,498,306,804,0.6144578313253012,23,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7611940298507462,False,False,False,False,False,False,normal
4464,2181,540,1,43,46,89,1.069767441860465,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9662921348314607,False,False,False,False,False,False,port_scan
827,8396,22,0,88,62,150,0.7045454545454546,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8266666666666667,True,False,False,False,False,True,brute_force
3868,2032,53,2,4385,988,5373,0.22531356898517674,12,1,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3677647496742974,False,False,False,False,False,False,normal
7841,4527,80,1,3273,887,4160,0.27100519401161016,14,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.42644230769230773,False,False,False,False,False,False,normal
8311,47,80,2,3999,1467,5466,0.3668417104276069,12,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5367727771679474,False,False,False,False,False,False,normal
2947,8716,443,1,4479,1568,6047,0.3500781424425095,15,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5186042665784687,False,False,False,False,False,False,normal
5824,4834,443,1,9,0,9,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
3203,5489,443,1,575,75,650,0.13043478260869565,0,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.23076923076923073,False,False,False,False,False,False,normal
9489,8252,22,1,111,152,263,1.3693693693693694,19,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.844106463878327,False,False,False,False,False,False,normal
5994,1125,22,2,532,30,562,0.05639097744360902,11,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.10676156583629892,False,False,False,False,False,False,normal
778,2181,22,1,690,142,832,0.20579710144927535,0,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.34134615384615385,False,False,False,False,False,False,normal
2180,8320,22,2,291,217,508,0.7457044673539519,4,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8543307086614174,False,False,False,False,False,False,normal
8396,8838,22,2,3387,128,3515,0.0377915559492176,12,1,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.0728307254623044,False,False,False,False,False,False,normal
5824,4834,443,1,27,0,27,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
7421,4527,443,2,95,200,295,2.1052631578947367,2,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.6440677966101696,False,False,False,False,False,False,normal
3783,2032,22,1,509,296,805,0.581532416502947,20,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7354037267080745,False,False,False,False,False,False,normal
5824,4834,443,1,3,0,3,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
5824,4834,443,1,30,0,30,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
2519,3087,443,2,190,211,401,1.1105263157894736,0,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9476309226932669,False,False,False,False,False,False,normal
965,2180,22,1,710,58,768,0.08169014084507042,21,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.15104166666666663,False,False,False,False,False,False,normal
529,3168,80,1,916,823,1739,0.898471615720524,17,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9465209890741806,False,False,False,False,False,False,normal
6938,6293,443,1,290,351,641,1.210344827586207,0,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9048361934477379,False,False,False,False,False,False,normal
4464,2181,300,1,0,29,29,1000.0,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.0,True,False,False,False,False,False,port_scan
4464,2181,130,1,2,34,36,17.0,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.11111111111111116,True,False,False,False,False,False,port_scan
